laptop_id,name,price,original_price,discount_pct,status,delivery_location,seller,seller_shipping_speed,seller_quality-score,customer_rating,seller_score,seller's_followers,brand,model,ram,storage,storage_unit,processor,os,display,rating_score,value_for_money,price_diff,price_range
201781050,Toshiba Refurbished Dynabook Portege X20W-D 12-inch x360 Touchscreen Intel Core i3-7100U Processor 8GB RAM 256GB SSD,21400.0,30000.0,29%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Laptop Clinic,Average,Very Poor,Good,52%,170.0,Toshiba,Refurbished,8GB,8.0,GB,i3,,14.0,4.0,5350.0,8600.0,Mid
315923391,DELL Refurbished Latitude 7280 Core I5 16GB RAM 512GB SSD 6th Gen 12.5 Inch Ultrabook Slim Laptop,21374.0,30000.0,29%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Delta System,Good,Excellent,Average,82%,16.0,DELL,Refurbished,16GB,16.0,GB,,,14.0,3.0,7124.666666666667,8626.0,Mid
325422552,"Lenovo  Refurbished ThinkPad X390, 14.0 Inches FHD Touch, Intel Core I5 8th Gen Processor, 8GB RAM, 256GB SSD, Windows 11 Pro",22000.0,30000.0,27%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,SmartComputers,Poor,Excellent,Good,74%,20.0,Lenovo,Refurbished,8GB,8.0,GB,,Windows 11,14.0,4.0,5500.0,8000.0,Mid
174379828,"HP Refurbished ProBook 430 G6 Core I5 8th Gen 8GB 256GB SSD 13.3 Inch UltraBook Laptop, (6 Months WRTY)",24900.0,48000.0,48%,1 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Kentouch Kenya,Excellent,Excellent,Excellent,98%,286.0,HP,Refurbished,8GB,8.0,GB,,,14.0,5.0,4980.0,23100.0,Mid
326613802,HP Refurbished Elite X2 1012 G1 Core M5-6Y54 8GB RAM 256GB SSD 6th Gen 12.3 Inch TouchScreen Detachable + Free Bag (6 Months WRTY),27900.0,35000.0,20%,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Wain Collection,Excellent,Very Poor,Good,60%,81.0,HP,Refurbished,8GB,8.0,GB,,,14.0,4.0,6975.0,7100.0,Mid
325589469,EliteBook 840 G3 Core i5 Touch Screen 8GB 256GB SSD – Refurbished,22499.0,22499.0,,2 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PATECH SUPPLIES,Good,Excellent,Average,84%,145.0,EliteBook,840,8GB,8.0,GB,i5,,14.0,3.0,7499.666666666667,0.0,Mid
308013704,HP REFURBISHE Elitebook 820 G3 Intel(R)Core(TM) i7 6th gen 8 GB RAM 256 SSD Windows 10 Pro DDR4 FHD Display,25500.0,28700.0,11%,2 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,MAXPORTS MERCHANTS LIMITED,Excellent,Very Poor,Unknown,50%,16.0,HP,REFURBISHE,8GB,8.0,GB,i7,Windows 10,14.0,1.0,25500.0,3200.0,Mid
206998573,"HP Refurbished EliteBook 840 G3 6th Gen , Core I5, 16GB RAM- SSD 512GB -14"", Sliver (6 Months WRTY)",29999.0,45000.0,33%,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,charliehub254,Excellent,Excellent,Average,92%,107.0,HP,Refurbished,16GB,16.0,GB,,,14.0,3.0,9999.666666666666,15001.0,Mid
324937652,HP Refurbished EliteBook 840 G5 Core I7 8GB 256GB SSD 8th Gen 14 Inch Ultrabook Laptop (6 Months WRTY),32999.0,39788.0,17%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,HAMEDA TECHNOLOGIES SHOP,Good,Excellent,Good,90%,76.0,HP,Refurbished,8GB,8.0,GB,,,14.0,4.0,8249.75,6789.0,Mid
9429239,"Lenovo Refurbished Thinkpad X280 Intel Core I5 8th Gen , 16GB RAM 256GB SSD, 12.5'' Black",25999.0,29000.0,10%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ERICK ENTERPRISE,Good,Very Poor,Average,48%,130.0,Lenovo,Refurbished,16GB,16.0,GB,,,14.0,3.0,8666.333333333334,3001.0,Mid
8359967,,26000.0,70000.0,77%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Wynn Enterprise,Good,Average,Average,76%,200.0,,,8GB,8.0,,,,14.0,3.0,8666.666666666666,44000.0,Mid
57850526,"DELL Refurbished DELL E5430 CORE I5 4GB RAM, 320GB Hard Drive Disk",24000.0,24000.0,,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Ubuntu Technologies Kenya,Good,Excellent,Average,84%,88.0,DELL,Refurbished,4GB,4.0,GB,,,14.0,3.0,8000.0,0.0,Mid
10059775,,26000.0,70000.0,77%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Computer Spot Kenya,Excellent,Excellent,Average,86%,32.0,,,8GB,8.0,,,,14.0,3.0,8666.666666666666,44000.0,Mid
326316254,Nec VERSAPRO VEE11/R5 INTELCELERON N4120 4GRAM 64GB STORAGE,18000.0,20000.0,10%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ACCESSORIESPLUGS,,,Unknown,,1.0,Nec,VERSAPRO,64GB,64.0,GB,N4120,,14.0,1.0,18000.0,2000.0,Low
9386031,"Lenovo Refurbished ThinkPad X280 Intel Core I5-8350U Quad-Core 8GB RAM 256GB SSD 12.5"" FHD IPS Display",26000.0,28000.0,29%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TECH SHOPIT,Excellent,Excellent,Excellent,98%,16.0,Lenovo,Refurbished,8GB,8.0,GB,,,14.0,5.0,5200.0,2000.0,Mid
188902629,HP Refurbished EliteBook 840 G3 Core I5 8GB 256GB SSD 14 Inch 6th Gen TouchScreen Ultrabook Laptop + Mouse,28000.0,50000.0,44%,9 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lian Collections,Excellent,Excellent,Unknown,100%,176.0,HP,Refurbished,8GB,8.0,GB,,,14.0,1.0,28000.0,22000.0,Mid
223389061,"HP EliteBook 820, Intel Core I7, 8GB RAM , 500HDD, Black- 12.5"" Refurbished",34000.0,34000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,charliehub254,Excellent,Excellent,Average,92%,107.0,HP,EliteBook,8GB,8.0,GB,,,14.0,3.0,11333.333333333334,0.0,Mid
326313075,"Lenovo  Laptop 8GB RAM 256GB SSD ThinkPad Yoga 11e Refurbished Laptop X360 Touchscreen Webcam Bluetooth, HDMI WIFI With Windows 11 PRO",17400.0,24000.0,28%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ERICK ENTERPRISE,Good,Very Poor,Average,48%,130.0,Lenovo,Laptop,8GB,8.0,GB,,Windows 11,14.0,3.0,5800.0,6600.0,Low
315075924,"DELL Latitude 5300 Core I5 Touchscreen-8th Gen-8GB RAM -256GB SSD-Refurbished-Windows 11 Pro, Office 2021,  13Inch + Laptop Bag",24224.0,30000.0,19%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,AVELORA INNOVATIONS LTD,Good,Very Poor,Good,56%,27.0,DELL,Latitude,8GB,8.0,GB,,Windows 11,14.0,4.0,6056.0,5776.0,Mid
325338599,"HP Refurbished EX-UK EliteBook x360 830 G8, Intel Core i5-1135G7, 16GB RAM, 256GB SSD, Windows 11 Pro, 13.3"" FHD (1920 x 1080) Touchscreen Display",49999.0,49999.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91.0,HP,Refurbished,16GB,16.0,GB,i5,Windows 11,14.0,4.0,12499.75,0.0,High
274672310,"HP EliteBook 840 G5 8th Gen Core I5- 8GB Ram- 256GB SSD - Windows 11-14""-Silver (6 Months WRTY)",35000.0,36000.0,3%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Mictouch Technology Limited,Excellent,Poor,Good,74%,553.0,HP,EliteBook,8GB,8.0,GB,,Windows 11,14.0,4.0,8750.0,1000.0,Mid
325840755,Lenovo Thinkpad T460p Coi7 6th generation 16gb ram 256ssd 14 inches (refurbished),28000.0,28000.0,,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ALLYTECH COMPUTER SOLUTIONS,,,Unknown,,,Lenovo,Thinkpad,8GB,8.0,,i7,,14.0,1.0,28000.0,0.0,Mid
314887159,"Lenovo Refurbished ThinkPad X280 Intel Core I5-8350U Quad-Core 8GB RAM 256GB SSD 12.5"" FHD IPS Display + Mouse & Mouse Pad",20899.0,30000.0,30%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,AVELORA INNOVATIONS LTD,Good,Very Poor,Good,56%,27.0,Lenovo,Refurbished,8GB,8.0,GB,,,14.0,4.0,5224.75,9101.0,Mid
318868681,Lenovo Super Clean Refurbished ThinkPad Yoga 370 x360 Intel Core i5 7th Gen 8GB RAM 256GB SSD 13 Inches FHD Touch Display Touchscreen Stylus Pen,28000.0,30000.0,7%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Bundo Tech,Good,Excellent,Good,90%,48.0,Lenovo,Super,8GB,8.0,GB,i5,,14.0,4.0,7000.0,2000.0,Mid
326497624,DELL  7390  Intel Core i5 8GB RAM  256GB SSD 7th Generation  13.3” refurbished,19950.0,32000.0,38%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Zetcomcomputers,Excellent,Average,Average,78%,224.0,DELL,7390,8GB,8.0,GB,i5,,14.0,3.0,6650.0,12050.0,Low
325235096,"Lenovo Thinkpad X280 Intel Core I5 8th Gen , 8GB RAM 256GB SSD, 12.5'' Black",20000.0,25000.0,20%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TECH DG,Good,Very Poor,Average,52%,25.0,Lenovo,Thinkpad,8GB,8.0,GB,,,14.0,3.0,6666.666666666667,5000.0,Low
325322896,"HP Refurbished EliteBook x360 1030 G7 13.3"" Touchscreen 2 in 1 Notebook, Intel Core i5 (10th Gen) i5-10310U Quad-core (4 Core) 1.70 GHz, 8 GB RAM, 256 GB SSD, Intel UHD Graphics, Windows 11 Pro",48000.0,48000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91.0,HP,Refurbished,8GB,8.0,GB,i5,Windows 11,14.0,4.0,12000.0,0.0,High
325960003,"Lenovo Refurbished EX-UK ThinkPad E480 – 14"" Full HD Business Laptop, Intel Core i5 8th Gen, 8GB RAM, 256GB SSD, Fingerprint Reader, Windows 11 Pro – Durable, Reliable, and Built for Business",27000.0,27000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91.0,Lenovo,Refurbished,8GB,8.0,GB,i5,Windows 11,14.0,4.0,6750.0,0.0,Mid
325617443,HP REFURISHED PROBOOK 11 G6 Ci5 10TH GEN 8GB RAM 128GB SSD TOUCH X360,19999.0,24999.0,20%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Techno Suppliers,,,Excellent,98%,3.0,HP,REFURISHED,8GB,8.0,GB,i5,,14.0,5.0,3999.8,5000.0,Low
310936095,"HP EliteBook 840 G3 Intel Core I7 -8GB Ram-256GB SSD-14""-Silver WIN 10 6th Gen Refurbished",25199.0,38000.0,34%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ERICK ENTERPRISE,Good,Very Poor,Average,48%,130.0,HP,EliteBook,8GB,8.0,GB,,,14.0,3.0,8399.666666666666,12801.0,Mid
161791906,Toshiba REFURBISHED Z 40C Intel (R) Core(TM) i5 6th gen 8gb 256gb,34500.0,38500.0,10%,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,MAXPORTS MERCHANTS LIMITED,Excellent,Very Poor,Unknown,50%,16.0,Toshiba,REFURBISHED,8GB,8.0,,i5,,14.0,1.0,34500.0,4000.0,Mid
8777769,"HP EliteBook 840 G6-8th Gen -Core I5, 8GB RAM, 256GB-SSD-Refurbished-14""- Silver-Win (6 Months WRTY)",26000.0,36000.0,17%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,RICKTECH COMPUTERS,Good,Excellent,Excellent,98%,23.0,HP,EliteBook,8GB,8.0,GB,,,14.0,5.0,5200.0,10000.0,Mid
8354888,"Lenovo  ThinkPad X260 Intel Core I5, 8GB RAM, 256GB SSD, 12.5''",26000.0,24000.0,37%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitech Computers,Good,Poor,Average,66%,151.0,Lenovo,ThinkPad,8GB,8.0,GB,,,14.0,3.0,8666.666666666666,-2000.0,Mid
325559586,"HP EliteBook 840 G6 Touchscreen 8th Gen-Core I7-16GB RAM, 512GB-SSD-Refurbished-14""- Silver-",42500.0,57999.0,27%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Techbiz,Good,Excellent,Poor,76%,149.0,HP,EliteBook,16GB,16.0,GB,,,14.0,2.0,21250.0,15499.0,High
315922699,"HP EliteBook X360 1030 G2, 7th Gen. Intel Core I7, 13.3"" FHD Touchscreen, 16GB RAM, 512GB SSD, Windows 11 Pro",45000.0,45000.0,,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Laptop Clinic,Average,Very Poor,Good,52%,170.0,HP,EliteBook,16GB,16.0,GB,,Windows 11,14.0,4.0,11250.0,0.0,High
324920454,"Apple MacBook Pro 13"" Core I5 2.4GHz 8GB RAM, 500GB HDD (2012) Silver Refurbished",22499.0,34000.0,34%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ERICK ENTERPRISE,Good,Very Poor,Average,48%,130.0,Apple,MacBook,8GB,8.0,GB,,Mac,14.0,3.0,7499.666666666667,11501.0,Mid
297502343,Lenovo REFURBISHED THINKPAD T490S Intel(R) Core i7 8TH Gen 8 GB RAM 256 SSD 14 Inch Display Windows 10 Pro,36995.0,45000.0,18%,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,charliehub254,Excellent,Excellent,Average,92%,107.0,Lenovo,REFURBISHED,8GB,8.0,GB,i7,Windows 10,14.0,3.0,12331.666666666666,8005.0,High
325722230,"HP  Refurbished Elitebook 840 G5 14"" FHD Intel Core I7-8250U,16GB RAM,512GB SSD Windows 11",39000.0,54999.0,29%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Techbiz,Good,Excellent,Poor,76%,149.0,HP,Refurbished,16GB,16.0,GB,,Windows 11,14.0,2.0,19500.0,15999.0,High
9953337,"HP Renewed Elitebook 840 G3 6th Gen , Core I5, 8GB RAM- SSD 256 -14"", Sliver",26000.0,41000.0,46%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ERICK ENTERPRISE,Good,Very Poor,Average,48%,130.0,HP,Renewed,8GB,8.0,GB,,,14.0,3.0,8666.666666666666,15000.0,Mid
326275151,"DELL Refurbished Latitude 7310 Core i5 10th Gen 16GB RAM 256GB SSD 13.3 Inches FHD windows 11 pro, HDMI, Type c, Camera, WIFI Notebook PC",35990.0,42000.0,14%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Hamez  Technologies,Excellent,Excellent,Unknown,98%,52.0,DELL,Refurbished,16GB,16.0,GB,i5,,14.0,1.0,35990.0,6010.0,High
325386731,"HP Refurbished EX-UK EliteBook 830 G7, Intel Core i7-10610U up to 4.90 GHz, 16 GB RAM, 512GB SSD, Backlit Keyboard, Windows 11 Pro, 13.3"" FHD (1920x1080) Touchscreen Display",47000.0,47000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Nova Africa Entreprise,Good,Poor,Good,68%,32.0,HP,Refurbished,16GB,16.0,GB,i7,Windows 11,14.0,4.0,11750.0,0.0,High
326465825,"HP  Elitebook 1030 G4 X360 Core I7 16GB 512GB SSD 2in1 Convertible 13.3 Touchscreen FHD, WINDOWS 11 PRO INSTALLED AND ACTIVED PLUS COMPLETE CHARGER",50000.0,60000.0,17%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitech Computers,Good,Poor,Average,66%,151.0,HP,Elitebook,16GB,16.0,GB,,,14.0,3.0,16666.666666666668,10000.0,High
277214879,"HP Refurbished EliteBook 840 G2 5th Gen, Intel Core I7, 1TB HDD, 8GB RAM, Black , 14""",23899.0,30000.0,20%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Phonehub Kenya,Good,Poor,Good,74%,13.0,HP,Refurbished,8GB,1.0,TB,,,14.0,4.0,5974.75,6101.0,Mid
200780748,HP Refurbished Elitebook 1030 G2 X360 Core I5 8GB 256GB SSD 2in1 13.3 Touchscreen FHD + Mouse,35624.0,70000.0,49%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Delta System,Good,Excellent,Average,82%,16.0,HP,Refurbished,8GB,8.0,GB,,,14.0,3.0,11874.666666666666,34376.0,High
325808304,"DELL  XPS 13 9360 13.3"" 7th Gen Intel Core I5-7200U, 8GB RAM, 256GB SSD Win 10",45700.0,55938.0,18%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PRODUCTS ZONE,Good,Poor,Average,68%,123.0,DELL,XPS,8GB,8.0,GB,,,14.0,3.0,15233.333333333334,10238.0,High
137393726,"Apple MacBook Pro 13"" Core I5 2.4GHz 8GB RAM, 1TB HDD (2012) Laptop Silver Refurbished,  (6 Months WRTY)",23500.0,45000.0,48%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitech Computers,Good,Poor,Average,66%,151.0,Apple,MacBook,8GB,8.0,GB,,Mac,14.0,3.0,7833.333333333333,21500.0,Mid
322062726,HP Refurbished EliteBook 840 G5 Core I7 16GB 512GB SSD 8th Gen 14 Inch Ultrabook Laptop (6 Months WRTY) + WIRELESS MOUSE,39999.0,45000.0,11%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lantel  System,Good,Very Poor,Good,58%,52.0,HP,Refurbished,16GB,16.0,GB,,,14.0,4.0,9999.75,5001.0,High
1556326,"Lenovo Refurbished Thinkpad T460 Core I5 8GB Ram 256GB SSD, 6th Generation 14Inches",19999.0,27000.0,26%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ANOVA Technologies,Good,Very Poor,Poor,46%,113.0,Lenovo,Refurbished,8GB,8.0,GB,,,14.0,2.0,9999.5,7001.0,Low
325447447,"DELL 13.3 Inch Refurbished XPS 13 9380, Core I7 8th Gen, 16GB RAM, 256GB SSD + Mouse",44400.0,54000.0,18%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,SmartComputers,Poor,Excellent,Good,74%,20.0,DELL,13.3,16GB,16.0,GB,,,14.0,4.0,11100.0,9600.0,High
326378622,"HP Refurbished Elitebook 745 G6 AMD Ryzen 5 Pro 3500U, 16GB RAM 512GB SSD, 2GB Radeon Graphics, 14"" FHD 1080p Touchscreen Windows 11 Pro Laptop .",34999.0,34999.0,,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PATECH SUPPLIES,Good,Excellent,Average,84%,145.0,HP,Refurbished,16GB,16.0,GB,Ryzen 5,Windows 11,14.0,3.0,11666.333333333334,0.0,Mid
325789909,HP REFURBISHED PROBOOK 11G4 INTEL CORE I5 8TH GENERATION 8GB RAM MEMORY 256GB SSD GREY COLOR 11.5 INCHES,22499.0,28000.0,20%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ZLIT STORES,,,Unknown,,1.0,HP,REFURBISHED,8GB,8.0,GB,,,14.0,1.0,22499.0,5501.0,Mid
1702397,"HP EliteBook 820 Core I5, 16GB RAM 500GB HDD -12.5inch , Black Refurbished Windows 10",24500.0,30000.0,18%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Charlie Chan,Excellent,Good,Average,86%,361.0,HP,EliteBook,16GB,16.0,GB,,Windows 10,12.5,3.0,8166.666666666667,5500.0,Mid
308867804,HP REFURBISHED Elitebook 745 G6 AMD Ryzen 7 Pro 3700U W/Radeon 16 Gb 256,37799.0,45700.0,17%,6 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,MAXPORTS MERCHANTS LIMITED,Excellent,Very Poor,Unknown,50%,16.0,HP,REFURBISHED,8GB,8.0,,Ryzen 7,,14.0,1.0,37799.0,7901.0,High
326310269,"Lenovo --Lenovo ThinkPad T490s Touchscreen Core I5 -8th Gen-16GB RAM-256GB SSD-Refurbished 14""-Black-Win 11",30999.0,45999.0,33%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,GEEWORLD TECHNOLOGIES,Good,Excellent,Poor,78%,3.0,Lenovo,--Lenovo,16GB,16.0,GB,,,14.0,2.0,15499.5,15000.0,Mid
8354933,"Lenovo Thinkpad X280 Intel Core I5 8th Gen- 8GB RAM 256GB SSD, Refurbished 13'' Black  (6 Months WRTY)",26000.0,27899.0,30%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitech Computers,Good,Poor,Average,66%,151.0,Lenovo,Thinkpad,8GB,8.0,GB,,,14.0,3.0,8666.666666666666,1899.0,Mid
314887251,"Lenovo Refurbished ThinkPad X280 Intel Core i5-8350U Quad-Core 8GB RAM 256GB SSD 12.5"" FHD IPS Display + Wired Gaming Mouse",20899.0,30000.0,30%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,AVELORA INNOVATIONS LTD,Good,Very Poor,Good,56%,27.0,Lenovo,Refurbished,8GB,8.0,GB,i5,,14.0,4.0,5224.75,9101.0,Mid
286374866,"Lenovo Thinkpad T460 Core I5 8GB Ram 256GB SSD, 14inch Refurbished",19899.0,28000.0,29%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ANOVA Technologies,Good,Very Poor,Poor,46%,113.0,Lenovo,Thinkpad,8GB,8.0,GB,,,14.0,2.0,9949.5,8101.0,Low
325268302,"DELL Refurbished EX-UK Latitude 7430 Laptop, Intel 12th Gen Core i5-1235U(10-Core), 512GB SSD, 16GB RAM, 14"" Full HD (1920x1080), Windows 11 Pro",45000.0,45000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91.0,DELL,Refurbished,512GB,512.0,GB,i5,Windows 11,14.0,4.0,11250.0,0.0,High
248441504,"HP  Refurbished EliteBook Folio 1040 G3 Core i5 256GB SSD 8GB RAM 6th Gen 14"" Ultra Slim Laptop.",31900.0,50000.0,36%,1 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Wain Collection,Excellent,Very Poor,Good,60%,81.0,HP,Refurbished,256GB,256.0,GB,i5,,14.0,4.0,7975.0,18100.0,Mid
325286205,"HP Refurbished EX-UK ProBook x360 11 G6 EE, Intel Core i5 10th Generation, 8GB RAM 128GB SSD, 11.6"" HD (1366 x 768) Touchscreen Display",23000.0,23000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91.0,HP,Refurbished,8GB,8.0,GB,i5,,14.0,4.0,5750.0,0.0,Mid
7585022,"DELL Latitude 3150 , 4GB RAM 128GB SSD, 11.6 Inches , Windows 10 PRO, Quad Core Intel Celeron  Refurbished Laptop",26000.0,26000.0,39%,4 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Wasini Technologies,Good,Excellent,Good,86%,79.0,DELL,Latitude,4GB,4.0,GB,,Windows 10,14.0,4.0,6500.0,0.0,Mid
325790321,"Lenovo Thinkpad Yoga 380 Intel Core I5 8th Gen, 8GB ram 256GB SSD-Refurbished X360 TouchScreen, Black, 13.3 screen display + Laptop bag",27074.0,35000.0,23%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6.0,Lenovo,Thinkpad,8GB,8.0,GB,,,14.0,2.0,13537.0,7926.0,Mid
325588194,"HP Refurbished EliteBook 840 G7 Core i5 16GB RAM 256GB SSD 14"" Touchscreen 10th Gen Windows 11 Pro Slim Laptop - Silver + Bag (6 Months WRTY)",39899.0,60000.0,34%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,SmartComputers,Poor,Excellent,Good,74%,20.0,HP,Refurbished,16GB,16.0,GB,i5,Windows 11,14.0,4.0,9974.75,20101.0,High
188081143,"HP Refurbished  EliteBook 840 G1 Intel Core I5 4th Gen 8GB RAM 500GB HDD, Activated Windows 11 PRO , Office & Basic Software Installed + FREE WIRELESS MOUSE",24500.0,30000.0,18%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Westside Computer Hub,Good,Excellent,Average,86%,208.0,HP,Refurbished,8GB,8.0,GB,,Windows 11,14.0,3.0,8166.666666666667,5500.0,Mid
326032469,DELL  latitude 5310 coi7,34000.0,34000.0,,7 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ALLYTECH COMPUTER SOLUTIONS,,,Unknown,,,DELL,latitude,8GB,8.0,,i7,,14.0,1.0,34000.0,0.0,Mid
116212434,"HP EliteBook 840 G4, Intel Core I7 7th Gen, 16GB RAM, 512GB SSD, 14""",34599.0,58399.0,41%,9 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,BOSY TECHNOLOGIES,Good,Excellent,Excellent,96%,25.0,HP,EliteBook,16GB,16.0,GB,,,14.0,5.0,6919.8,23800.0,Mid
324249573,HP ProBook x360 11 G4 EE Notebook PC Intel Core i5 8th Gen 8GB RAM 256GB SSD 11.6 Inch HD Touchscreen Display (Refurbished),23000.0,25000.0,8%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Bundo Tech,Good,Excellent,Good,90%,48.0,HP,ProBook,8GB,8.0,GB,i5,,14.0,4.0,5750.0,2000.0,Mid
312852408,"HP Refurbished EliteBook 840 G2 5th Gen, Intel Core I7, 500GB HDD, 8GB RAM, Black , 14""",19999.0,26000.0,23%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Phonelegit Kenya,Good,Excellent,Good,92%,12.0,HP,Refurbished,500GB,500.0,GB,,,14.0,4.0,4999.75,6001.0,Low
325384803,"Lenovo  Refurbished EX-UK ThinkPad X380 Yoga 2-in-1 Laptop, Intel Core i7-8650U 8th Gen, 512GB SSD, 16GB RAM, Windows 11 Pro, 13.3"" FHD (1920 x 1080) Touchscreen",45000.0,45000.0,,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Techbiz,Good,Excellent,Poor,76%,149.0,Lenovo,Refurbished,512GB,512.0,GB,i7,Windows 11,14.0,2.0,22500.0,0.0,High
195320318,HP Refurbished EliteBook 840G3 I5 8gb Ram + 512gb Ssd Non-touch,29999.0,45000.0,33%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Charlie Chan,Excellent,Good,Average,86%,361.0,HP,Refurbished,8GB,8.0,,,,14.0,3.0,9999.666666666666,15001.0,Mid
312605677,"HP Refurbished EliteBook 820 G1 Core I7 8GB RAM 500GB 12.5"" Slim Ultrabook Laptop, (6 Months WRTY)",19999.0,25000.0,20%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Phonelegit Kenya,Good,Excellent,Good,92%,12.0,HP,Refurbished,8GB,8.0,GB,,,14.0,4.0,4999.75,5001.0,Low
